,frame_no,x,y,w,h
31539,3909,1514,741,180,180
31540,3909,2134,1757,180,180
31541,3909,1815,1670,180,180
31542,3909,2790,1710,180,180
31543,3909,2868,1703,180,180
31544,3909,2090,1602,180,180
31545,3909,2124,1909,180,180
31546,3910,2792,1709,180,180
31547,3910,1514,741,180,180
31548,3910,1816,1671,180,180
31549,3910,2135,1756,180,180
31550,3910,2127,1903,180,180
31551,3910,3170,802,180,180
31552,3910,2869,1703,180,180
31553,3911,1852,1714,180,180
31554,3911,1816,1670,180,180
31555,3911,1514,741,180,180
31556,3911,2135,1756,180,180
31557,3911,3149,782,180,180
31558,3911,2869,1703,180,180
31559,3911,2124,1903,180,180
31560,3911,2796,1708,180,180
31561,3912,1850,1708,180,180
31562,3912,1816,1670,180,180
31563,3912,2791,1704,180,180
31564,3912,2135,1756,180,180
31565,3912,3128,742,180,180
31566,3912,2009,1884,180,180
31567,3912,2870,1704,180,180
31568,3912,2124,1903,180,180
31569,3912,1514,741,180,180
31570,3913,2041,1861,180,180
31571,3913,2124,1903,180,180
31572,3913,2870,1704,180,180
31573,3913,3108,682,180,180
31574,3913,2795,1702,180,180
31575,3913,1816,1671,180,180
31576,3913,2135,1756,180,180
31577,3913,1514,741,180,180
31578,3914,2135,1756,180,180
31579,3914,1816,1670,180,180
31580,3914,3095,630,180,180
31581,3914,2870,1705,180,180
31582,3914,2796,1699,180,180
31583,3914,2124,1903,180,180
31584,3914,2010,1889,180,180
31585,3914,1514,741,180,180
31586,3915,1514,741,180,180
31587,3915,2124,1904,180,180
31588,3915,2010,1889,180,180
31589,3915,2797,1696,180,180
31590,3915,1850,1707,180,180
31591,3915,2135,1756,180,180
31592,3915,1815,1670,180,180
31593,3915,2875,1705,180,180
31594,3915,3082,569,180,180
31595,3916,1816,1670,180,180
31596,3916,2875,1709,180,180
31597,3916,2022,1888,180,180
31598,3916,2797,1695,180,180
31599,3916,1850,1707,180,180
31600,3916,2121,1908,180,180
31601,3916,3062,547,180,180
31602,3916,1514,741,180,180
31603,3916,2135,1755,180,180
31604,3917,2134,1755,180,180
31605,3917,2876,1709,180,180
31606,3917,2122,1909,180,180
31607,3917,2798,1697,180,180
31608,3917,1850,1707,180,180
31609,3917,2028,1889,180,180
31610,3917,3017,524,180,180
31611,3917,1514,741,180,180
31612,3917,1815,1670,180,180
31613,3918,1850,1708,180,180
31614,3918,2876,1709,180,180
31615,3918,2977,475,180,180
31616,3918,2802,1697,180,180
31617,3918,1815,1670,180,180
31618,3918,1514,741,180,180
31619,3918,2035,1884,180,180
31620,3918,2130,1756,180,180
31621,3919,1850,1708,180,180
31622,3919,1514,741,180,180
31623,3919,2937,422,180,180
31624,3919,2876,1709,180,180
31625,3919,2123,1909,180,180
31626,3919,1815,1671,180,180
31627,3919,2804,1697,180,180
31628,3919,2037,1882,180,180
31629,3919,2129,1755,180,180
31630,3920,2044,1881,180,180
31631,3920,1815,1669,180,180
31632,3920,1514,741,180,180
31633,3920,2129,1756,180,180
31634,3920,2807,1696,180,180
31635,3920,2877,1709,180,180
31636,3920,2890,364,180,180
31637,3920,2123,1909,180,180
31638,3921,2129,1755,180,180
31639,3921,1514,741,180,180
31640,3921,1816,1671,180,180
31641,3921,2124,1911,180,180
31642,3921,2047,1881,180,180
31643,3921,2809,1695,180,180
31644,3921,2850,316,180,180
31645,3921,2876,1709,180,180
31646,3922,1816,1671,180,180
31647,3922,2044,1875,180,180
31648,3922,1514,741,180,180
31649,3922,2129,1755,180,180
31650,3922,2794,1689,180,180
31651,3922,2876,1709,180,180
31652,3922,2124,1916,180,180
31653,3922,2811,268,180,180
31654,3923,1816,1671,180,180
31655,3923,2779,1684,180,180
31656,3923,2043,1876,180,180
31657,3923,1514,741,180,180
31658,3923,2129,1751,180,180
31659,3923,1863,1742,180,180
31660,3923,2124,1916,180,180
31661,3923,2776,229,180,180
31662,3923,2876,1709,180,180
31663,3924,1857,1751,180,180
31664,3924,1816,1671,180,180
31665,3924,1514,741,180,180
31666,3924,2044,1875,180,180
31667,3924,2128,1755,180,180
31668,3924,2775,1658,180,180
31669,3924,2129,1915,180,180
31670,3924,2769,229,180,180
31671,3924,2877,1709,180,180
31672,3925,1843,1753,180,180
31673,3925,2128,1755,180,180
31674,3925,1514,741,180,180
31675,3925,2044,1870,180,180
31676,3925,2734,230,180,180
31677,3925,2784,1636,180,180
31678,3925,2877,1709,180,180
31679,3925,2130,1915,180,180
31680,3925,1816,1671,180,180
31681,3926,1815,1670,180,180
31682,3926,1514,741,180,180
31683,3926,2131,1911,180,180
31684,3926,1836,1761,180,180
31685,3926,2042,1870,180,180
31686,3926,2877,1709,180,180
31687,3926,2691,217,180,180
31688,3926,2797,1610,180,180
31689,3926,2128,1751,180,180
31690,3927,2128,1751,180,180
31691,3927,2877,1709,180,180
31692,3927,2828,1583,180,180
31693,3927,1829,1772,180,180
31694,3927,2136,1910,180,180
31695,3927,1514,741,180,180
31696,3927,2041,1864,180,180
31697,3927,1815,1670,180,180
31698,3927,2636,192,180,180
31699,3928,2507,148,180,180
31700,3928,1514,741,180,180
31701,3928,2128,1751,180,180
31702,3928,2842,1576,180,180
31703,3928,2042,1851,180,180
31704,3928,1823,1772,180,180
31705,3928,2877,1709,180,180
31706,3928,2570,156,180,180
31707,3928,2137,1903,180,180
31708,3928,1815,1671,180,180
31709,3929,1815,1671,180,180
31710,3929,2128,1751,180,180
31711,3929,2134,1902,180,180
31712,3929,1514,741,180,180
31713,3929,2841,1576,180,180
31714,3929,2047,1843,180,180
31715,3929,2515,138,180,180
31716,3929,2877,1709,180,180
31717,3929,1821,1764,180,180
31718,3930,2127,1754,180,180
31719,3930,2047,1837,180,180
31720,3930,1514,741,180,180
31721,3930,1817,1763,180,180
31722,3930,2483,149,180,180
31723,3930,2842,1575,180,180
31724,3930,2877,1709,180,180
31725,3930,2130,1902,180,180
31726,3930,1815,1670,180,180
31727,3931,2047,1835,180,180
31728,3931,1815,1670,180,180
31729,3931,1514,741,180,180
31730,3931,2124,1749,180,180
31731,3931,2848,1571,180,180
31732,3931,2130,1903,180,180
31733,3931,2877,1709,180,180
31734,3931,2435,155,180,180
31735,3931,1809,1765,180,180
31736,3932,2130,1908,180,180
31737,3932,1815,1670,180,180
31738,3932,1796,1769,180,180
31739,3932,2389,158,180,180
31740,3932,2878,1549,180,180
31741,3932,2877,1709,180,180
31742,3932,2128,1752,180,180
31743,3932,1514,741,180,180
31744,3932,2049,1831,180,180
31745,3933,2045,1831,180,180
31746,3933,1514,741,180,180
31747,3933,2128,1910,180,180
31748,3933,1795,1762,180,180
31749,3933,2129,1755,180,180
31750,3933,2909,1531,180,180
31751,3933,2877,1709,180,180
31752,3933,2336,157,180,180
31753,3933,1816,1671,180,180
31754,3934,2256,169,180,180
31755,3934,1820,1670,180,180
31756,3934,2122,1911,180,180
31757,3934,2932,1523,180,180
31758,3934,2877,1708,180,180
31759,3934,2078,1654,180,180
31760,3934,2048,1830,180,180
31761,3934,1514,741,180,180
31762,3934,1789,1757,180,180
31763,3934,2130,1756,180,180
31764,3935,2177,182,180,180
31765,3935,2123,1910,180,180
31766,3935,2937,1521,180,180
31767,3935,2877,1708,180,180
31768,3935,2048,1816,180,180
31769,3935,1785,1756,180,180
31770,3935,2130,1756,180,180
31771,3935,1514,741,180,180
31772,3935,1822,1670,180,180
31773,3936,2048,1810,180,180
31774,3936,2129,1757,180,180
31775,3936,1514,741,180,180
31776,3936,2124,1910,180,180
31777,3936,2938,1522,180,180
31778,3936,2048,1659,180,180
31779,3936,2114,176,180,180
31780,3936,1776,1755,180,180
31781,3936,1823,1670,180,180
31782,3936,2877,1708,180,180
31783,3937,2135,1755,180,180
31784,3937,2041,1668,180,180
31785,3937,2042,1811,180,180
31786,3937,2128,1909,180,180
31787,3937,2043,165,180,180
31788,3937,2877,1705,180,180
31789,3937,1763,1750,180,180
31790,3937,2938,1522,180,180
31791,3937,1823,1670,180,180
31792,3937,1514,741,180,180
31793,3938,2024,1670,180,180
31794,3938,1984,169,180,180
31795,3938,1757,1739,180,180
31796,3938,2037,1809,180,180
31797,3938,1514,741,180,180
31798,3938,2938,1522,180,180
31799,3938,2128,1909,180,180
31800,3938,2877,1705,180,180
31801,3938,2137,1751,180,180
31802,3938,1823,1669,180,180
31803,3939,2035,1810,180,180
31804,3939,2129,1909,180,180
31805,3939,2108,1741,180,180
31806,3939,1823,1669,180,180
31807,3939,1750,1729,180,180
31808,3939,1951,189,180,180
31809,3939,2876,1704,180,180
31810,3939,1514,741,180,180
31811,3939,2142,1755,180,180
31812,3939,2938,1520,180,180
31813,3939,2016,1671,180,180
31814,3940,1745,1717,180,180
31815,3940,1829,1668,180,180
31816,3940,2149,1756,180,180
31817,3940,1514,741,180,180
31818,3940,2015,1671,180,180
31819,3940,1909,230,180,180
31820,3940,2962,1510,180,180
31821,3940,2129,1909,180,180
31822,3940,2876,1703,180,180
31823,3940,2032,1810,180,180
31824,3941,1804,310,180,180
31825,3941,2131,1905,180,180
31826,3941,1829,1664,180,180
31827,3941,2981,1489,180,180
31828,3941,1737,1702,180,180
31829,3941,2875,1698,180,180
31830,3941,2031,1811,180,180
31831,3941,1514,741,180,180
31832,3941,1870,243,180,180
31833,3942,2030,1804,180,180
31834,3942,1717,1685,180,180
31835,3942,1828,1669,180,180
31836,3942,2008,1678,180,180
31837,3942,1514,741,180,180
31838,3942,2991,1462,180,180
31839,3942,2137,1904,180,180
31840,3942,1836,250,180,180
31841,3942,2162,1776,180,180
31842,3942,2870,1697,180,180
31843,3943,2036,1801,180,180
31844,3943,1703,1669,180,180
31845,3943,1829,1668,180,180
31846,3943,2870,1697,180,180
31847,3943,1811,269,180,180
31848,3943,2141,1908,180,180
31849,3943,2004,1683,180,180
31850,3943,1521,741,180,180
31851,3943,2170,1783,180,180
31852,3943,2995,1454,180,180
31853,3944,2061,1917,180,180
31854,3944,2008,1688,180,180
31855,3944,1530,724,180,180
31856,3944,1784,296,180,180
31857,3944,2996,1455,180,180
31858,3944,2870,1697,180,180
31859,3944,2164,1777,180,180
31860,3944,1695,1655,180,180
31861,3944,1829,1665,180,180
31862,3944,2048,1798,180,180
31863,3944,2141,1908,180,180
31864,3945,1747,327,180,180
31865,3945,1534,724,180,180
31866,3945,2869,1697,180,180
31867,3945,2009,1696,180,180
31868,3945,2162,1777,180,180
31869,3945,2071,1789,180,180
31870,3945,1829,1668,180,180
31871,3945,3001,1451,180,180
31872,3945,1682,1634,180,180
31873,3945,2141,1909,180,180
31874,3946,1534,724,180,180
31875,3946,2014,1699,180,180
31876,3946,2162,1776,180,180
31877,3946,1676,1615,180,180
31878,3946,1830,1668,180,180
31879,3946,1695,359,180,180
31880,3946,3024,1428,180,180
31881,3946,2142,1909,180,180
31882,3946,2869,1696,180,180
31883,3946,2065,1805,180,180
31884,3947,1531,723,180,180
31885,3947,2158,1777,180,180
31886,3947,2070,1818,180,180
31887,3947,1830,1668,180,180
31888,3947,3062,1398,180,180
31889,3947,2142,1909,180,180
31890,3947,1663,389,180,180
31891,3947,2869,1696,180,180
31892,3947,1675,1592,180,180
31893,3948,1563,670,180,180
31894,3948,2874,1691,180,180
31895,3948,1830,1668,180,180
31896,3948,2070,1824,180,180
31897,3948,1677,1577,180,180
31898,3948,1637,423,180,180
31899,3948,2142,1909,180,180
31900,3948,3102,1384,180,180
31901,3948,2161,1777,180,180
31902,3949,2162,1776,180,180
31903,3949,1583,641,180,180
31904,3949,2076,1825,180,180
31905,3949,2872,1691,180,180
31906,3949,1830,1668,180,180
31907,3949,3139,1377,180,180
31908,3949,1641,424,180,180
31909,3949,2143,1909,180,180
31910,3949,1678,1575,180,180
31911,3950,2163,1771,180,180
31912,3950,2143,1909,180,180
31913,3950,1584,638,180,180
31914,3950,3143,1376,180,180
31915,3950,1641,424,180,180
31916,3950,2084,1828,180,180
31917,3950,2874,1691,180,180
31918,3950,1677,1575,180,180
31919,3950,1830,1668,180,180
31920,3951,3137,1368,180,180
31921,3951,2085,1825,180,180
31922,3951,2874,1690,180,180
31923,3951,2143,1902,180,180
31924,3951,1830,1668,180,180
31925,3951,2158,1772,180,180
31926,3951,1641,424,180,180
31927,3951,1584,638,180,180
31928,3951,1670,1564,180,180
31929,3952,2163,1777,180,180
31930,3952,2022,1738,180,180
31931,3952,1655,1556,180,180
31932,3952,1830,1668,180,180
31933,3952,1635,445,180,180
31934,3952,2874,1690,180,180
31935,3952,3136,1351,180,180
31936,3952,2144,1903,180,180
31937,3952,1584,638,180,180
31938,3953,2158,1777,180,180
31939,3953,1602,471,180,180
31940,3953,1830,1668,180,180
31941,3953,2875,1688,180,180
31942,3953,1581,581,180,180
31943,3953,2022,1742,180,180
31944,3953,2091,1843,180,180
31945,3953,3130,1330,180,180
31946,3953,1649,1555,180,180
31947,3954,1588,569,180,180
31948,3954,1596,471,180,180
31949,3954,1643,1549,180,180
31950,3954,2029,1750,180,180
31951,3954,1830,1668,180,180
31952,3954,2874,1685,180,180
31953,3954,2098,1856,180,180
31954,3954,3130,1303,180,180
31955,3955,2157,1773,180,180
31956,3955,3138,1262,180,180
31957,3955,1588,571,180,180
31958,3955,1830,1668,180,180
31959,3955,1597,477,180,180
31960,3955,2874,1684,180,180
31961,3955,1636,1536,180,180
31962,3955,2035,1762,180,180
31963,3955,2111,1856,180,180
31964,3956,2157,1777,180,180
31965,3956,1584,575,180,180
31966,3956,2036,1765,180,180
31967,3956,1830,1668,180,180
31968,3956,2874,1684,180,180
31969,3956,1596,477,180,180
31970,3956,3162,1209,180,180
31971,3956,2125,1848,180,180
31972,3957,1589,482,180,180
31973,3957,2141,1842,180,180
31974,3957,1830,1668,180,180
31975,3957,2156,1777,180,180
31976,3957,1616,1492,180,180
31977,3957,2875,1684,180,180
31978,3957,2037,1771,180,180
31979,3957,1583,575,180,180
31980,3957,3183,1177,180,180
31981,3958,1584,581,180,180
31982,3958,1589,484,180,180
31983,3958,1830,1668,180,180
31984,3958,2038,1776,180,180
31985,3958,2163,1830,180,180
31986,3958,2875,1684,180,180
31987,3958,3190,1157,180,180
31988,3958,2152,1780,180,180
31989,3959,1582,487,180,180
31990,3959,1613,1469,180,180
31991,3959,2156,1776,180,180
31992,3959,2203,1832,180,180
31993,3959,2042,1778,180,180
31994,3959,1830,1668,180,180
31995,3959,2875,1685,180,180
31996,3959,1588,582,180,180
31997,3959,3209,1131,180,180
31998,3959,2143,1917,180,180
31999,3960,2156,1772,180,180
32000,3960,1595,1450,180,180
32001,3960,2054,1778,180,180
32002,3960,2242,1818,180,180
32003,3960,1830,1668,180,180
32004,3960,2875,1684,180,180
32005,3960,1590,583,180,180
32006,3960,3202,1116,180,180
32007,3960,2137,1917,180,180
32008,3961,2158,1771,180,180
32009,3961,2283,1810,180,180
32010,3961,1596,584,180,180
32011,3961,1830,1668,180,180
32012,3961,2876,1685,180,180
32013,3961,2057,1782,180,180
32014,3961,2128,1909,180,180
32015,3961,3183,1090,180,180
32016,3961,1588,1447,180,180
32017,3962,1588,1440,180,180
32018,3962,2317,1813,180,180
32019,3962,1831,1668,180,180
32020,3962,1564,484,180,180
32021,3962,2064,1778,180,180
32022,3962,1607,589,180,180
32023,3962,3163,1054,180,180
32024,3962,2876,1684,180,180
32025,3962,2116,1909,180,180
32026,3963,1561,492,180,180
32027,3963,3136,1009,180,180
32028,3963,1831,1668,180,180
32029,3963,2876,1685,180,180
32030,3963,2354,1828,180,180
32031,3963,1627,595,180,180
32032,3963,2101,1914,180,180
32033,3963,2065,1778,180,180
32034,3964,1583,1443,180,180
32035,3964,1830,1668,180,180
32036,3964,2084,1905,180,180
32037,3964,2876,1685,180,180
32038,3964,2063,1782,180,180
32039,3964,2364,1844,180,180
32040,3964,3116,958,180,180
32041,3965,1689,585,180,180
32042,3965,1578,1432,180,180
32043,3965,1830,1668,180,180
32044,3965,2396,1856,180,180
32045,3965,2071,1896,180,180
32046,3965,2876,1685,180,180
32047,3965,3116,896,180,180
32048,3965,2062,1783,180,180
32049,3965,1533,530,180,180
32050,3966,1575,1423,180,180
32051,3966,1830,1668,180,180
32052,3966,1523,544,180,180
32053,3966,2415,1854,180,180
32054,3966,2876,1685,180,180
32055,3966,2056,1789,180,180
32056,3966,3123,836,180,180
32057,3966,2070,1889,180,180
32058,3966,1696,578,180,180
32059,3967,1697,576,180,180
32060,3967,2424,1838,180,180
32061,3967,1830,1668,180,180
32062,3967,2055,1784,180,180
32063,3967,3150,772,180,180
32064,3967,2068,1894,180,180
32065,3967,2876,1685,180,180
32066,3967,1528,582,180,180
32067,3968,1701,571,180,180
32068,3968,1549,1409,180,180
32069,3968,1830,1668,180,180
32070,3968,2435,1816,180,180
32071,3968,2876,1685,180,180
32072,3968,3176,722,180,180
32073,3968,2064,1896,180,180
32074,3968,1503,623,180,180
32075,3968,2055,1784,180,180
32076,3969,1549,1397,180,180
32077,3969,2441,1782,180,180
32078,3969,2151,1781,180,180
32079,3969,2055,1783,180,180
32080,3969,1830,1668,180,180
32081,3969,2876,1685,180,180
32082,3969,2062,1897,180,180
32083,3969,3176,712,180,180
32084,3969,1490,630,180,180
32085,3970,1550,1378,180,180
32086,3970,1830,1668,180,180
32087,3970,2451,1755,180,180
32088,3970,1469,665,180,180
32089,3970,2876,1685,180,180
32090,3970,2062,1896,180,180
32091,3970,2050,1783,180,180
32092,3970,3163,710,180,180
32093,3971,1830,1668,180,180
32094,3971,2876,1685,180,180
32095,3971,3138,704,180,180
32096,3971,2478,1732,180,180
32097,3971,2048,1778,180,180
32098,3971,1449,706,180,180
32099,3971,1703,556,180,180
32100,3971,2058,1895,180,180
32101,3972,1581,1343,180,180
32102,3972,1830,1668,180,180
32103,3972,1430,762,180,180
32104,3972,2057,1895,180,180
32105,3972,3124,675,180,180
32106,3972,2509,1717,180,180
32107,3972,2876,1685,180,180
32108,3972,2031,1775,180,180
32109,3972,1714,529,180,180
32110,3973,1737,506,180,180
32111,3973,3116,624,180,180
32112,3973,1587,1330,180,180
32113,3973,2551,1709,180,180
32114,3973,1830,1668,180,180
32115,3973,2012,1769,180,180
32116,3973,2876,1685,180,180
32117,3973,2056,1896,180,180
32118,3973,1422,819,180,180
32119,3974,2055,1896,180,180
32120,3974,2876,1685,180,180
32121,3974,1991,1771,180,180
32122,3974,3115,584,180,180
32123,3974,2184,1771,180,180
32124,3974,1592,1311,180,180
32125,3974,2597,1703,180,180
32126,3974,1830,1668,180,180
32127,3975,1453,919,180,180
32128,3975,1802,470,180,180
32129,3975,2198,1768,180,180
32130,3975,1831,1668,180,180
32131,3975,1600,1302,180,180
32132,3975,2637,1692,180,180
32133,3975,1969,1778,180,180
32134,3975,2876,1685,180,180
32135,3975,3103,577,180,180
32136,3975,2055,1896,180,180
32137,3976,2198,1762,180,180
32138,3976,1823,462,180,180
32139,3976,1455,975,180,180
32140,3976,1949,1797,180,180
32141,3976,3088,575,180,180
32142,3976,2876,1685,180,180
32143,3976,2055,1895,180,180
32144,3976,1597,1296,180,180
32145,3976,1834,1668,180,180
32146,3976,2671,1684,180,180
32147,3977,1884,423,180,180
32148,3977,2201,1756,180,180
32149,3977,1834,1668,180,180
32150,3977,2691,1677,180,180
32151,3977,3061,563,180,180
32152,3977,2876,1685,180,180
32153,3977,2042,1877,180,180
32154,3977,1930,1816,180,180
32155,3978,1442,1126,180,180
32156,3978,1942,368,180,180
32157,3978,1834,1668,180,180
32158,3978,2203,1748,180,180
32159,3978,2703,1670,180,180
32160,3978,2041,1868,180,180
32161,3978,2876,1685,180,180
32162,3978,1916,1818,180,180
32163,3978,3035,530,180,180
32164,3979,1587,1248,180,180
32165,3979,1982,309,180,180
32166,3979,1434,1191,180,180
32167,3979,2041,1858,180,180
32168,3979,2204,1744,180,180
32169,3979,2876,1685,180,180
32170,3979,2709,1662,180,180
32171,3979,3002,477,180,180
32172,3979,1910,1818,180,180
32173,3979,1834,1668,180,180
32174,3980,2204,1748,180,180
32175,3980,2023,248,180,180
32176,3980,2705,1652,180,180
32177,3980,1576,1231,180,180
32178,3980,1834,1668,180,180
32179,3980,1441,1230,180,180
32180,3980,2984,418,180,180
32181,3980,2876,1685,180,180
32182,3980,1895,1823,180,180
32183,3980,2043,1856,180,180
32184,3981,2042,1843,180,180
32185,3981,1882,1811,180,180
32186,3981,2968,382,180,180
32187,3981,2876,1685,180,180
32188,3981,2064,221,180,180
32189,3981,1449,1258,180,180
32190,3981,1834,1668,180,180
32191,3981,2208,1748,180,180
32192,3981,2703,1631,180,180
32193,3982,2124,197,180,180
32194,3982,1834,1668,180,180
32195,3982,2024,1824,180,180
32196,3982,2208,1748,180,180
32197,3982,2876,1685,180,180
32198,3982,1863,1799,180,180
32199,3982,1464,1303,180,180
32200,3982,2949,377,180,180
32201,3982,2708,1600,180,180
32202,3983,1834,1668,180,180
32203,3983,2702,1583,180,180
32204,3983,2916,364,180,180
32205,3983,2016,1810,180,180
32206,3983,2169,202,180,180
32207,3983,1842,1784,180,180
32208,3983,2876,1685,180,180
32209,3983,2208,1749,180,180
32210,3983,1481,1343,180,180
32211,3984,2061,1795,180,180
32212,3984,1544,1250,180,180
32213,3984,2208,1749,180,180
32214,3984,2876,1685,180,180
32215,3984,1825,1769,180,180
32216,3984,1507,1389,180,180
32217,3984,2189,210,180,180
32218,3984,2028,1802,180,180
32219,3984,2683,1576,180,180
